feeder,percentage overhead,percentage transformers overloaded,percentage line length overloaded,risk factor
p22uhs11_1247--p22udt5265,72.92830000000001,0.0014992503748125937,2.437161867455785,75.3669611178306
p14uhs5_1247--p14udt22536,73.1425,0.00641025641025641,2.1859822109865856,75.33489246739684
p23uhs12_1247--p23udt7852,73.056,0.0036101083032490976,2.244970969288113,75.30458107759137
p31uhs1_1247--p31udt13135,72.8569,0.0,2.4074821663106,75.2643821663106
p18uhs1_1247--p18udt6785,73.0376,0.0,2.2258077070768656,75.26340770707687
p19uhs4_1247--p19udt9089,73.1096,0.0,2.130148946966232,75.23974894696623
p2uhs12_1247--p2udt5467,73.1371,0.0,2.0950545215720755,75.23215452157208
p30uhs9_1247--p30udt9610,72.7396,0.004310344827586207,2.4476158545710103,75.1915261993986
p9uhs3_1247--p9udt17262,72.9175,0.0,2.2623512032986857,75.1798512032987
p16uhs1_1247--p16udt1880,72.84309999999999,0.0,2.2835444789470682,75.12664447894706
p24uhs5_1247--p24udt783,72.2876,0.0,2.788790858161335,75.07639085816133
p15uhs33_1247--p15udt5776,72.5942,0.0,2.4470698775249384,75.04126987752494
p6uhs11_1247--p6udt3922,72.9229,0.0,2.0527362321794778,74.97563623217948
p15uhs10_1247--p15udt20156,72.79650000000001,0.004246284501061571,2.139718418674072,74.94046470317515
p15uhs11_1247--p15udt22693,72.4264,0.0,2.5125562536782593,74.93895625367826
p26uhs7_1247--p26udt11111,72.551,0.0,2.3161319189040532,74.86713191890405
p19uhs2_1247--p19udt14169,72.6456,0.0,2.189798566764696,74.8353985667647
p8uhs3_1247--p8udt3509,72.9228,0.0,1.8985668431711695,74.82136684317116
p30uhs9_1247--p30udt9608,72.0789,0.0019801980198019802,2.704336525671559,74.78521672369138
p31uhs13_1247--p31udt12123,72.2745,0.0,2.4771016119409057,74.75160161194091
p9uhs9_1247--p9udt14303,72.7077,0.0,2.0402723869384283,74.74797238693843
p16uhs8_1247--p16udt13611,72.1752,0.004622496147919877,2.5499224879001563,74.72974498404808
p23uhs4_1247--p23udt10273,72.2955,0.002207505518763797,2.3863427852752905,74.68405029079406
p20uhs20_1247--p20udt19440,72.8987,0.0,1.7633754270110829,74.66207542701109
p28uhs0_1247--p28udt11302,71.966,0.004366812227074236,2.641956158309303,74.61232297053637
p15uhs30_1247--p15udt1580,72.07730000000001,0.0,2.5253457780666944,74.6026457780667
p16uhs2_1247--p16udt2577,71.7304,0.0,2.866362583130648,74.59676258313065
p24uhs2_1247--p24udt1606,71.8507,0.0,2.682462822316148,74.53316282231616
p31uhs9_1247--p31udt10203,72.5007,0.0,2.0200340273493738,74.52073402734936
p30uhs7_1247--p30udt2575,72.3158,0.0,2.1589945287440244,74.47479452874401
p23uhs6_1247--p23udt6775,71.9926,0.004081632653061225,2.375708640395494,74.37239027304854
p6uhs11_1247--p6udt7845,72.8995,0.0,1.4592847074128659,74.35878470741287
p32uhs0_1247--p32udt10292,72.036,0.0040650406504065045,2.315870893970723,74.35593593462113
p17uhs4_1247--p17udt16153,72.0609,0.0,2.2922710567350193,74.35317105673502
p19uhs7_1247--p19udt15850,72.0338,0.0,2.272828375703955,74.30662837570395
p17uhs19_1247--p17udt9218,71.7756,0.0,2.4947081226274124,74.27030812262741
p12uhs6_1247--p12udt2514,72.0658,0.0,2.178357044684666,74.24415704468466
p5uhs39_1247--p5udt33128,72.4337,0.0,1.7994978886399062,74.2331978886399
p21uhs1_1247--p21udt7834,71.93260000000001,0.0,2.2942469892205657,74.22684698922058
p9uhs9_1247--p9udt13692,71.8478,0.004728132387706856,2.368824570110749,74.22135270249846
p29uhs4_1247--p29udt1838,71.7238,0.0029069767441860465,2.4481640822977595,74.17487105904195
p30uhs3_1247--p30udt6765,71.7473,0.0019880715705765406,2.40567661457188,74.15496468614245
p23uhs7_1247--p23udt7628,71.7485,0.0,2.4045243455370438,74.15302434553705
p17uhs19_1247--p17udt1058,71.31360000000001,0.03571428571428571,2.802829577016201,74.1521438627305
p19uhs3_1247--p19udt8715,71.96340000000001,0.0,2.1768326247988425,74.14023262479886
p14uhs18_1247--p14udt15177,71.6814,0.0,2.4230658053040233,74.10446580530402
p30uhs14_1247--p30udt563,71.6353,0.0,2.4423719730584006,74.0776719730584
p25uhs9_1247--p25udt12032,71.7189,0.00872093023255814,2.341602259707521,74.06922318994008
p14uhs11_1247--p14udt8429,71.5651,0.0,2.4638204275764233,74.02892042757642
p15uhs28_1247--p15udt26177,71.13380000000001,0.0015723270440251573,2.8660520080410152,74.00142433508505
p14uhs1_1247--p14udt19557,71.2624,0.0,2.7289149256708582,73.99131492567086
p16uhs18_1247--p16udt20629,72.5731,0.0,1.4047816525392802,73.97788165253928
p19uhs7_1247--p19udt15724,71.40350000000001,0.0,2.5050069320020487,73.90850693200206
p14uhs18_1247--p14udt15311,71.2973,0.0,2.577013432726009,73.87431343272601
p30uhs20_1247--p30udt23073,70.4821,0.0,3.3584148332120023,73.84051483321201
p31uhs12_1247--p31udt12788,71.2932,0.0,2.5290275968384415,73.82222759683845
p18uhs2_1247--p18udt155,71.6409,0.0,2.174098202633346,73.81499820263335
p15uhs13_1247--p15udt21412,71.4746,0.0,2.275216458564216,73.74981645856421
p30uhs0_1247--p30udt14497,71.1636,0.0,2.5856311479166822,73.74923114791669
p30uhs6_1247--p30udt8431,71.0266,0.0024752475247524753,2.6932475048251145,73.72232275234987
p32uhs1_1247--p32udt7289,71.3646,0.0,2.3330184260129125,73.69761842601291
p8uhs7_1247--p8udt6343,71.6708,0.0,2.0142824815604508,73.68508248156046
p23uhs7_1247--p23udt14767,71.5304,0.0,2.1522213522220497,73.68262135222204
p16uhs12_1247--p16udt12262,71.5758,0.0016366612111292963,2.104326270692197,73.68176293190332
p23uhs10_1247--p23udt10590,71.6259,0.0,2.0232053427591437,73.64910534275914
p14uhs16_1247--p14udt4445,70.81,0.0,2.8157925566135606,73.62579255661356
p26uhs6_1247--p26udt6202,70.94409999999999,0.0022988505747126436,2.643169909008173,73.58956875958289
p3uhs2_1247--p3udt10253,71.4892,0.0,2.0777956764607826,73.56699567646078
p13uhs7_1247--p13udt13056,72.1378,0.0,1.3929068973095953,73.5307068973096
p17uhs13_1247--p17udt1291,71.4025,0.0,2.1016597301313147,73.50415973013132
p14uhs11_1247--p14udt2357,70.8552,0.0,2.619011946319164,73.47421194631916
p13uhs8_1247--p13udt16098,71.3363,0.003472222222222222,2.1175235741223792,73.4572957963446
p30uhs20_1247--p30udt23067,70.5669,0.0017667844522968198,2.8784015238034977,73.44706830825581
p15uhs28_1247--p15udt25793,70.6074,0.0,2.777766646646938,73.38516664664694
p14uhs5_1247--p14udt20723,71.27,0.005291005291005291,2.101469953814262,73.37676095910525
p14uhs11_1247--p14udt3618,71.09819999999999,0.0,2.273509993753275,73.37170999375327
p14uhs3_1247--p14udt8605,70.7522,0.0,2.6033452781221134,73.35554527812212
p22uhs5_1247--p22udt8473,71.11580000000001,0.003372681281618887,2.2358501374850692,73.3550228187667
p15uhs24_1247--p15udt12817,70.8346,0.0,2.481810056169985,73.31641005616999
p20uhs22_1247--p20udt25700,70.67269999999999,0.00338409475465313,2.6179923821479347,73.29407647690257
p31uhs17_1247--p31udt9971,70.7496,0.0,2.5311162343968223,73.28071623439682
p13uhs16_1247--p13udt15739,71.1686,0.011345218800648298,2.09565699444246,73.2756022132431
p23uhs13_1247--p23udt2792,70.7283,0.0,2.492141294782082,73.22044129478209
p23uhs16_1247--p23udt19609,70.8274,0.008333333333333333,2.366384594943227,73.20211792827656
p30uhs15_1247--p30udt15239,70.46340000000001,0.0,2.6795081155202736,73.14290811552029
p13uhs22_1247--p13udt4501,71.2375,0.0,1.857101456716831,73.09460145671683
p19uhs12_1247--p19udt15097,70.5586,0.0,2.5324435622626065,73.0910435622626
p5uhs20_1247--p5udt28742,71.08709999999999,0.0,1.9928367158136657,73.07993671581366
p2uhs5_1247--p2udt2395,70.981,0.0,2.0850401934856393,73.06604019348563
p9uhs21_1247--p9udt16583,71.1225,0.0,1.9128789271403062,73.03537892714031
p2uhs6_1247--p2udt11122,71.2657,0.0,1.76427939556137,73.02997939556137
p23uhs8_1247--p23udt11657,71.0023,0.0,1.955372081216414,72.95767208121642
p17uhs5_1247--p17udt14316,70.42660000000001,0.0,2.469192765354579,72.89579276535459
p22uhs12_1247--p22udt15047,70.4285,0.0,2.4487096191632127,72.87720961916321
p31uhs1_1247--p31udt13833,70.39,0.0,2.414463907358657,72.80446390735865
p16uhs0_1247--p16udt1122,70.2712,0.0,2.4977846127015693,72.76898461270156
p17uhs1_1247--p17udt16691,70.8149,0.0,1.945395868914797,72.7602958689148
p24uhs5_1247--p24udt782,70.0863,0.0,2.655621378664983,72.74192137866498
p23uhs11_1247--p23udt16818,70.6805,0.0,2.0603841018156492,72.74088410181564
p23uhs9_1247--p23udt14371,70.6837,0.0035650623885918,1.962457468680963,72.64972253106956
p28uhs1_1247--p28udt10097,70.5161,0.0,2.121197217652598,72.63729721765259
p13uhs32_1247--p13udt28430,69.5697,0.0,3.0169826124237926,72.58668261242379
p29uhs4_1247--p29udt3258,70.04560000000001,0.002857142857142857,2.484530324589905,72.53298746744706
p2uhs6_1247--p2udt10319,70.64959999999999,0.009523809523809525,1.815441820243738,72.47456562976754
p20uhs21_1247--p20udt25844,69.8028,0.0,2.6258660497728563,72.42866604977286
p24uhs3_1247--p24udt6054,69.7047,0.0,2.713419321050093,72.4181193210501
p9uhs7_1247--p9udt20562,70.7522,0.0,1.6408735441967623,72.39307354419677
p9uhs13_1247--p9udt10219,70.2782,0.0,2.0484240237742886,72.32662402377429
p16uhs14_1247--p16udt12526,70.105,0.0,2.2207013362634047,72.3257013362634
p15uhs30_1247--p15udt10897,69.9873,0.0,2.331171115901573,72.31847111590157
p31uhs17_1247--p31udt9678,70.1014,0.0,2.212349125443145,72.31374912544314
p9uhs3_1247--p9udt5271,70.3598,0.0,1.9488873930868558,72.30868739308686
p6uhs11_1247--p6udt8335,70.6587,0.0,1.6428045014415231,72.30150450144151
p15uhs16_1247--p15udt21549,69.9796,0.0,2.301348267280861,72.28094826728086
p26uhs14_1247--p26udt16299,69.9416,0.0025974025974025974,2.280193707341265,72.22439110993867
p32uhs12_1247--p32udt20339,70.1132,0.002702702702702703,2.086524209814412,72.20242691251713
p17uhs11_1247--p17udt6267,70.0257,0.0,2.1494581851986236,72.17515818519863
p32uhs18_1247--p32udt3237,69.8211,0.0,2.3425762024438375,72.16367620244384
p20uhs21_1247--p20udt23492,69.4432,0.00322061191626409,2.6917944900414397,72.13821510195771
p13uhs20_1247--p13udt22989,69.895,0.00228310502283105,2.240609123213924,72.13789222823675
p22uhs8_1247--p22udt11311,69.8589,0.0,2.217728961059555,72.07662896105955
p16uhs4_1247--p16udt14960,69.803,0.0,2.2711096984409833,72.07410969844098
p14uhs4_1247--p14udt18759,69.5849,0.0,2.4791691798764623,72.06406917987647
p26uhs11_1247--p26udt2611,69.5742,0.00784313725490196,2.477697446590732,72.05974058384565
p16uhs15_1247--p16udt4165,69.7334,0.0,2.326188060540068,72.05958806054007
p25uhs9_1247--p25udt7963,69.599,0.005805515239477504,2.4481037361667792,72.05290925140626
p26uhs2_1247--p26udt17796,69.8578,0.002028397565922921,2.1901322520658715,72.04996064963179
p6uhs6_1247--p6udt2099,70.4048,0.0,1.6252195931834434,72.03001959318344
p16uhs4_1247--p16udt14943,69.8955,0.0,2.124511479869409,72.02001147986941
p16uhs8_1247--p16udt13797,69.565,0.00423728813559322,2.3624148779187575,71.93165216605435
p23uhs16_1247--p23udt19557,69.16839999999999,0.0,2.7160195183450306,71.88441951834503
p30uhs5_1247--p30udt5773,69.4344,0.0025380710659898475,2.4378333702860973,71.87477144135208
p16uhs19_1247--p16udt23372,69.5052,0.0,2.32502985674369,71.8302298567437
p31uhs15_1247--p31udt16158,69.714,0.005780346820809248,2.1017853449662836,71.8215656917871
p9uhs7_1247--p9udt14468,70.2678,0.006172839506172839,1.5380813007359342,71.81205414024211
p5uhs26_1247--p5udt35387,69.7426,0.0,2.037034511332507,71.7796345113325
p23uhs10_1247--p23udt1333,69.8885,0.0,1.8902195124891095,71.7787195124891
p9uhs25_1247--p9udt12303,69.5863,0.0,2.1029406397906456,71.68924063979064
p7uhs2_1247--p7udt7521,69.767,0.0,1.8995341295013937,71.66653412950139
p26uhs9_1247--p26udt8366,69.3102,0.0,2.3206163805097524,71.63081638050974
p14uhs16_1247--p14udt4442,68.7607,0.0,2.841200120099824,71.60190012009983
p17uhs18_1247--p17udt4598,69.12219999999999,0.0,2.466193107025781,71.58839310702578
p17uhs7_1247--p17udt10595,69.5822,0.0,1.971330675151808,71.5535306751518
p5uhs1_1247--p5udt13103,69.5337,0.0,2.000200769769998,71.53390076977
p19uhs12_1247--p19udt13830,69.0781,0.0015873015873015873,2.4382853786392316,71.51797268022655
p16uhs1_1247--p16udt671,69.1707,0.0026041666666666665,2.3424852419096536,71.51578940857632
p16uhs10_1247--p16udt10317,69.50489999999999,0.0,1.9864641198442392,71.49136411984423
p13uhs5_1247--p13udt7431,69.3837,0.0,2.051495184746064,71.43519518474606
p14uhs1_1247--p14udt15734,68.7995,0.0,2.6312343364261297,71.43073433642613
p6uhs5_1247--p6udt2863,69.6943,0.0,1.7073859804672225,71.40168598046722
p9uhs5_1247--p9udt10554,69.85210000000001,0.0,1.5440486589618376,71.39614865896185
p13uhs17_1247--p13udt7026,69.2753,0.0,2.1181924751804115,71.39349247518041
p30uhs8_1247--p30udt10882,69.0371,0.0,2.3417100798279407,71.37881007982793
p13uhs18_1247--p13udt21851,69.0551,0.0,2.275399156138178,71.33049915613817
p18uhs10_1247--p18udt5860,68.58,0.0,2.7470962034460524,71.32709620344605
p14uhs11_1247--p14udt8436,69.0157,0.002702702702702703,2.3051948364269896,71.3235975391297
p15uhs26_1247--p15udt24725,69.1095,0.0,2.2031900583401733,71.31269005834017
p14uhs12_1247--p14udt11123,68.7688,0.0,2.5160821060412872,71.28488210604128
p21uhs9_1247--p21udt3834,69.0089,0.0,2.268626392212648,71.27752639221265
p9uhs25_1247--p9udt27614,69.2249,0.0,2.051436722049397,71.27633672204941
p12uhs1_1247--p12udt6510,69.58930000000001,0.0,1.6675309643107954,71.25683096431081
p19uhs11_1247--p19udt10614,69.3479,0.0,1.87444026424391,71.22234026424391
p9uhs20_1247--p9udt23856,69.2801,0.0,1.9268646190439545,71.20696461904396
p19uhs12_1247--p19udt13894,68.9902,0.0,2.210765902321223,71.20096590232123
p9uhs13_1247--p9udt10248,69.1423,0.002857142857142857,2.04869839079387,71.19385553365102
p19uhs15_1247--p19udt5918,68.6789,0.005366726296958855,2.449956080135427,71.13422280643238
p30uhs16_1247--p30udt22769,68.502,0.0038461538461538464,2.6107573431048094,71.11660349695096
p17uhs17_1247--p17udt8512,68.9396,0.0,2.1367627047512254,71.07636270475122
p30uhs19_1247--p30udt21999,68.2774,0.0019157088122605363,2.694967952134934,70.9742836609472
p24uhs6_1247--p24udt6744,68.8389,0.0,2.1042218406613746,70.94312184066138
p16uhs13_1247--p16udt6550,68.7713,0.0,2.154339176877023,70.92563917687701
p18uhs1_1247--p18udt2296,68.5,0.0,2.424213129066369,70.92421312906637
p13uhs29_1247--p13udt19740,68.9824,0.0,1.9370461158706969,70.9194461158707
p18uhs2_1247--p18udt14036,69.4513,0.0,1.4211617119768085,70.87246171197681
p22uhs14_1247--p22udt13353,68.1159,0.0,2.733420322245637,70.84932032224563
p22uhs4_1247--p22udt12358,68.9348,0.0,1.9063358457764408,70.84113584577644
p24uhs0_1247--p24udt1601,68.31309999999999,0.0,2.521602944012562,70.83470294401255
p17uhs15_1247--p17udt1518,68.5404,0.0,2.2626008136196365,70.80300081361965
p17uhs19_1247--p17udt5406,67.7016,0.011363636363636364,3.087342490512755,70.8003061268764
p15uhs4_1247--p15udt21484,68.5355,0.0,2.2637026755658525,70.79920267556585
p12uhs8_1247--p12udt2477,68.9654,0.0,1.8223954004119935,70.787795400412
p9uhs12_1247--p9udt22423,68.8258,0.0,1.8540278200214748,70.67982782002147
p5uhs41_1247--p5udt6977,68.7344,0.0,1.917020257955893,70.65142025795589
p22uhs12_1247--p22udt13569,67.3003,0.0,3.3403537869810145,70.640653786981
p2uhs9_1247--p2udt12221,68.2276,0.0,2.328579585285419,70.55617958528542
p15uhs25_1247--p15udt7664,68.4044,0.0,2.1225816611924664,70.52698166119247
p13uhs11_1247--p13udt16436,68.7265,0.0,1.7606485941619487,70.48714859416195
p14uhs5_1247--p14udt20786,68.5459,0.0,1.8935788741602928,70.4394788741603
p17uhs4_1247--p17udt11644,68.23310000000001,0.0,2.183202305855017,70.41630230585503
p15uhs2_1247--p15udt22868,68.5596,0.0,1.808195783731463,70.36779578373147
p31uhs8_1247--p31udt13184,68.3122,0.0,1.9830466248970366,70.29524662489705
p18uhs3_1247--p18udt1064,67.9548,0.0,2.3273438852838146,70.28214388528382
p7uhs3_1247--p7udt6880,68.4602,0.0,1.8215684591735515,70.28176845917355
p6uhs2_1247--p6udt3416,68.2731,0.0,1.9845881121193545,70.25768811211935
p28uhs2_1247--p28udt9044,67.9961,0.0,2.2156045734542915,70.21170457345428
p26uhs3_1247--p26udt690,67.9531,0.0,2.2369919393326954,70.1900919393327
p9uhs3_1247--p9udt19101,68.1666,0.0,2.0139738125009243,70.18057381250092
p15uhs5_1247--p15udt24747,67.63900000000001,0.0,2.509917043824157,70.14891704382417
p13uhs8_1247--p13udt16313,68.25880000000001,0.0,1.8821441993637098,70.14094419936372
p16uhs26_1247--p16udt25072,67.6734,0.0,2.4598881300550652,70.13328813005506
p21uhs7_1247--p21udt4932,67.73490000000001,0.0,2.3740516711238255,70.10895167112383
p7uhs5_1247--p7udt1212,68.3698,0.0,1.7132824850224189,70.08308248502242
p28uhs0_1247--p28udt11332,67.6526,0.0,2.4263546957885485,70.07895469578855
p26uhs13_1247--p26udt12513,67.9514,0.0,2.123791570574338,70.07519157057435
p24uhs0_1247--p24udt1588,67.6459,0.0016750418760469012,2.3327209984238233,69.98029604029986
p30uhs10_1247--p30udt7863,67.6139,0.0,2.362266035019404,69.9761660350194
p32uhs6_1247--p32udt6178,67.71979999999999,0.00411522633744856,2.2521244194886347,69.97603964582608
p11uhs7_1247--p11udt8634,68.2538,0.0,1.695153916578448,69.94895391657845
p26uhs4_1247--p26udt12780,67.369,0.0019801980198019802,2.547230265886717,69.91821046390652
p15uhs17_1247--p15udt9928,67.6827,0.002304147465437788,2.228237247305574,69.913241394771
p30uhs19_1247--p30udt22000,67.1685,0.0,2.701787556090548,69.87028755609055
p6uhs5_1247--p6udt1563,68.3477,0.0,1.4527617444494476,69.80046174444945
p33uhs1_1247--p33udt3148,67.0727,0.007575757575757576,2.7013539544791003,69.78162971205485
p2uhs11_1247--p2udt1836,67.7847,0.0,1.9510622712985806,69.73576227129858
p6uhs6_1247--p6udt5046,67.8737,0.0,1.8415897313091447,69.71528973130914
p26uhs11_1247--p26udt2669,67.3598,0.0019569471624266144,2.3421747234258463,69.70393167058828
p12uhs6_1247--p12udt2094,68.0868,0.0,1.6134614301819579,69.70026143018195
p17uhs10_1247--p17udt7432,67.2809,0.0,2.3976400606533375,69.67854006065335
p26uhs9_1247--p26udt6407,67.1317,0.006355932203389831,2.5158023717359996,69.65385830393939
p26uhs13_1247--p26udt348,67.4358,0.0035714285714285713,2.1924960745220314,69.63186750309346
p9uhs4_1247--p9udt7278,67.7361,0.0,1.8851241906456866,69.62122419064568
p32uhs9_1247--p32udt13996,67.36410000000001,0.006756756756756757,2.246648117605022,69.61750487436179
p29uhs4_1247--p29udt2414,67.2305,0.0,2.3751087297253894,69.60560872972539
p20uhs17_1247--p20udt17983,67.2379,0.0,2.353630509654468,69.59153050965446
p13uhs30_1247--p13udt33125,67.1974,0.005128205128205128,2.3466026003830427,69.54913080551124
p32uhs9_1247--p32udt15488,67.2559,0.0,2.2708464851242907,69.52674648512429
p26uhs6_1247--p26udt6209,67.17410000000001,0.00202020202020202,2.3325856098910616,69.50870581191127
p5uhs25_1247--p5udt32031,67.8889,0.0,1.5780769134336905,69.4669769134337
p11uhs4_1247--p11udt9263,67.5865,0.004201680672268907,1.841811915787555,69.43251359645983
p13uhs14_1247--p13udt25272,67.5418,0.0,1.8711445143937993,69.4129445143938
p3uhs7_1247--p3udt6011,67.6705,0.0,1.7099711546126757,69.38047115461268
p15uhs30_1247--p15udt10085,67.0152,0.0,2.283954602114931,69.29915460211492
p13uhs17_1247--p13udt7282,67.19800000000001,0.00749063670411985,2.0909992928124423,69.29648992951657
p23uhs0_1247--p23udt936,67.1352,0.0,2.1097397518175867,69.24493975181758
p14uhs3_1247--p14udt8589,66.6608,0.0,2.5800240078973857,69.24082400789737
p31uhs3_1247--p31udt5086,66.8092,0.0,2.4224387478217047,69.2316387478217
p28uhs3_1247--p28udt2162,66.9546,0.0017482517482517483,2.24182150462748,69.19816975637573
p28uhs5_1247--p28udt7478,66.6248,0.0,2.565241927031411,69.1900419270314
p7uhs7_1247--p7udt173,67.54480000000001,0.0,1.631568834835557,69.17636883483557
p8uhs8_1247--p8udt341,67.416,0.0,1.6901865095406001,69.10618650954059
p2uhs5_1247--p2udt799,67.34360000000001,0.0,1.7554233155411654,69.09902331554117
p33uhs1_1247--p33udt1480,66.6716,0.004878048780487805,2.4126061265945937,69.08908417537508
p30uhs12_1247--p30udt12659,66.8432,0.0019646365422396855,2.212490329118298,69.05765496566053
p14uhs7_1247--p14udt25006,67.0531,0.0,1.995663657864836,69.04876365786484
p6uhs5_1247--p6udt3502,67.5731,0.0,1.443943399782657,69.01704339978265
p9uhs24_1247--p9udt27805,67.273,0.0,1.7134987354336388,68.98649873543363
p12uhs7_1247--p12udt6965,67.04650000000001,0.0,1.9384797804233764,68.98497978042339
p28uhs6_1247--p28udt6709,66.5641,0.0,2.3984241882193396,68.96252418821933
p6uhs0_1247--p6udt580,67.0353,0.0,1.9095589137554956,68.9448589137555
p23uhs3_1247--p23udt12632,66.97200000000001,0.0035842293906810036,1.969018037312412,68.9446022667031
p25uhs5_1247--p25udt12978,66.7345,0.00199203187250996,2.2010915387425594,68.93758357061506
p20uhs20_1247--p20udt19692,66.9231,0.0,2.0051495305208347,68.92824953052084
p32uhs5_1247--p32udt15682,66.6526,0.0038461538461538464,2.2712936940143917,68.92773984786055
p28uhs2_1247--p28udt8719,66.5078,0.0018726591760299626,2.3801690345438082,68.88984169371984
p26uhs7_1247--p26udt11157,66.9618,0.0038314176245210726,1.8696119816711132,68.83524339929563
p14uhs2_1247--p14udt13766,66.45779999999999,0.0,2.3624386106897113,68.8202386106897
p25uhs8_1247--p25udt4716,66.4417,0.004754358161648178,2.3221583013909304,68.76861265955257
p26uhs20_1247--p26udt14688,66.5655,0.006289308176100629,2.1582163072848335,68.73000561546094
p2uhs0_1247--p2udt1000,67.06190000000001,0.0,1.6193847997055906,68.6812847997056
p9uhs22_1247--p9udt7591,66.87440000000001,0.0,1.8013070243148972,68.6757070243149
p19uhs5_1247--p19udt12834,66.727,0.0,1.8612783805001105,68.58827838050011
p26uhs19_1247--p26udt14839,66.356,0.0,2.2312081231849827,68.58720812318498
p5uhs27_1247--p5udt5472,66.80109999999999,0.003745318352059925,1.771371671602504,68.57621698995456
p22uhs7_1247--p22udt5860,66.6188,0.004347826086956522,1.936096984225931,68.55924481031288
p5uhs2_1247--p5udt18294,66.6643,0.0,1.8764914999773437,68.54079149997735
p5uhs6_1247--p5udt13579,66.9413,0.0,1.5976629457939144,68.53896294579391
p12uhs1_1247--p12udt9056,66.8056,0.0,1.660377047272206,68.4659770472722
p13uhs31_1247--p13udt31961,66.2885,0.005012531328320802,2.171921041619511,68.46543357294783
p15uhs24_1247--p15udt12944,66.0115,0.0,2.4174784738128596,68.42897847381286
p16uhs11_1247--p16udt7782,66.4191,0.0,2.0006908956762346,68.41979089567623
p21uhs1_1247--p21udt7563,66.5664,0.0,1.8531460240896185,68.41954602408963
p27uhs3_1247--p27udt1348,65.9497,0.008086253369272238,2.459531403479017,68.4173176568483
p29uhs4_1247--p29udt3281,65.3061,0.0,2.987728938749664,68.29382893874967
p23uhs6_1247--p23udt14543,66.2141,0.0,2.008825488313046,68.22292548831305
p26uhs7_1247--p26udt11086,66.2418,0.0,1.9310726297747487,68.17287262977474
p19uhs14_1247--p19udt11300,66.142,0.002242152466367713,2.0212981969233264,68.16554034938969
p19uhs4_1247--p19udt5369,66.099,0.004219409282700422,2.0132764174896236,68.11649582677232
p17uhs12_1247--p17udt1970,65.701,0.0018148820326678765,2.4133170001955184,68.11613188222817
p30uhs18_1247--p30udt18182,65.4219,0.001851851851851852,2.686022414457657,68.1097742663095
p15uhs28_1247--p15udt25794,65.4961,0.0,2.604357608212614,68.10045760821261
p17uhs10_1247--p17udt6870,65.63419999999999,0.0,2.452440389150137,68.08664038915013
p30uhs0_1247--p30udt5052,65.7202,0.002512562814070352,2.352821753749256,68.07553431656333
p13uhs10_1247--p13udt33367,65.8776,0.0,2.1543651023108477,68.03196510231085
p16uhs13_1247--p16udt10768,65.9705,0.00234192037470726,2.0021608365824273,67.97500275695714
p26uhs0_1247--p26udt13509,66.0464,0.00411522633744856,1.9040569204356277,67.95457214677307
p32uhs10_1247--p32udt15262,65.6634,0.007797270955165692,2.2815649664932423,67.95276223744841
p20uhs17_1247--p20udt17992,65.8212,0.0,2.0788587870350526,67.90005878703505
p15uhs26_1247--p15udt16407,65.83500000000001,0.0,2.047152814109297,67.8821528141093
p16uhs20_1247--p16udt6469,65.3775,0.002364066193853428,2.3601219689654047,67.73998603515925
p24uhs4_1247--p24udt2968,65.2826,0.0,2.452430829821655,67.73503082982165
p30uhs19_1247--p30udt22006,65.2099,0.0,2.438953997446068,67.64885399744607
p15uhs11_1247--p15udt22688,65.38069999999999,0.0,2.190079564595367,67.57077956459536
p24uhs2_1247--p24udt1604,65.2425,0.0,2.2885862827614036,67.53108628276141
p22uhs12_1247--p22udt13088,64.6939,0.0,2.814001056821153,67.50790105682115
p22uhs13_1247--p22udt14977,65.1135,0.0,2.3836055379662784,67.49710553796628
p21uhs1_1247--p21udt7831,65.1019,0.0,2.390410146029629,67.49231014602962
p20uhs7_1247--p20udt8861,65.3012,0.0,2.1463983688939514,67.44759836889395
p31uhs9_1247--p31udt3448,65.6827,0.0,1.7503144182090886,67.43301441820908
p22uhs6_1247--p22udt9241,65.576,0.0,1.8546737390732488,67.43067373907324
p32uhs7_1247--p32udt21367,65.2106,0.0035460992907801418,2.188828615407749,67.40297471469853
p31uhs1_1247--p31udt11018,65.04679999999999,0.0,2.2777716419348835,67.32457164193488
p14uhs18_1247--p14udt15050,64.9384,0.0,2.360399140212933,67.29879914021294
p5uhs9_1247--p5udt13510,65.2747,0.0,1.948223470591961,67.22292347059195
p22uhs3_1247--p22udt3789,65.4077,0.0049504950495049506,1.8064340840649458,67.21908457911445
p28uhs1_1247--p28udt7821,64.8625,0.0,2.291600734585875,67.15410073458587
p15uhs12_1247--p15udt12175,64.8871,0.0,2.2416102147422765,67.12871021474228
p17uhs19_1247--p17udt861,64.7161,0.0,2.355726385891354,67.07182638589136
p26uhs6_1247--p26udt4847,64.77510000000001,0.0,2.2951967415804972,67.0702967415805
p17uhs2_1247--p17udt3895,64.3956,0.0,2.644101374360528,67.03970137436053
p8uhs13_1247--p8udt8650,65.2678,0.0,1.73352381280692,67.00132381280692
p10uhs4_1247--p10udt6303,64.6522,0.0,2.3271195442109347,66.97931954421092
p7uhs7_1247--p7udt338,65.1819,0.0,1.7766394694470213,66.95853946944702
p16uhs26_1247--p16udt25073,64.78370000000001,0.0,2.1650926352271447,66.94879263522715
p33uhs2_1247--p33udt241,64.1477,0.0,2.7355931615948426,66.88329316159485
